POINTID,ELEVATION,X_LOC,Y_LOC 
19697,669.0499878,2292636.664,4748459.757
19698,662.1199951,2293136.664,4748459.757
19699,597.5,2293636.664,4748459.757
19700,492.5,2294136.664,4748459.757
19701,521.7199707,2294636.664,4748459.757
19702,462.3299866,2295136.664,4748459.757
19703,450.0400085,2295636.664,4748459.757
19704,439.4599915,2296136.664,4748459.757
19705,393.5499878,2296636.664,4748459.757
19706,349.230011,2297136.664,4748459.757
19707,382.1700134,2297636.664,4748459.757
19708,420.3399963,2298136.664,4748459.757
19709,343,2298636.664,4748459.757
19710,413.5700073,2299136.664,4748459.757
19711,478.6300049,2299636.664,4748459.757
19712,488.4400024,2300136.664,4748459.757
19713,440.8699951,2300636.664,4748459.757
19714,453.6300049,2301136.664,4748459.757
19715,415.3299866,2301636.664,4748459.757
19716,388.4100037,2302136.664,4748459.757
19717,373.019989,2302636.664,4748459.757
19718,296.2999878,2303136.664,4748459.757
19719,267.9100037,2303636.664,4748459.757
19720,243.0399933,2304136.664,4748459.757
19721,205.1600037,2304636.664,4748459.757
19722,187.0099945,2305136.664,4748459.757
19723,169.199997,2305636.664,4748459.757
19724,159.699997,2306136.664,4748459.757
19725,149.1000061,2306636.664,4748459.757
19726,156.7700043,2307136.664,4748459.757
19727,163.8300018,2307636.664,4748459.757
19728,173.4600067,2308136.664,4748459.757
19729,208.6600037,2308636.664,4748459.757
19730,256.1600037,2309136.664,4748459.757
19731,242.6100006,2309636.664,4748459.757
19732,299.9700012,2310136.664,4748459.757
19733,299.8200073,2310636.664,4748459.757
19734,220.9900055,2311136.664,4748459.757
19735,257.9400024,2311636.664,4748459.757
19736,343.1400147,2312136.664,4748459.757
19737,401.1600037,2312636.664,4748459.757
19738,485.5700073,2313136.664,4748459.757
19739,511.0299988,2313636.664,4748459.757
19740,544.6199951,2314136.664,4748459.757
19741,616.4500122,2314636.664,4748459.757
19742,577.9899902,2315136.664,4748459.757
19743,515.4299927,2315636.664,4748459.757
19744,441.2099915,2316136.664,4748459.757
19745,389.9400024,2316636.664,4748459.757
19746,352.6300049,2317136.664,4748459.757
19747,322.5,2317636.664,4748459.757
19748,322.2399902,2318136.664,4748459.757
19749,312.4700012,2318636.664,4748459.757
19750,296.4100037,2319136.664,4748459.757
19751,300.9500122,2319636.664,4748459.757
19752,339.6000061,2320136.664,4748459.757
19753,306.3999939,2320636.664,4748459.757
19754,307.8800049,2321136.664,4748459.757
19755,337.8299866,2321636.664,4748459.757
19756,308.7099915,2322136.664,4748459.757
19757,329.480011,2322636.664,4748459.757
19758,338.0499878,2323136.664,4748459.757
19759,331.1400147,2323636.664,4748459.757
19760,319.2900085,2324136.664,4748459.757
19761,325.8500061,2324636.664,4748459.757
19762,327.2799988,2325136.664,4748459.757
19763,306.2600098,2325636.664,4748459.757
19764,309.6400147,2326136.664,4748459.757
19765,319.25,2326636.664,4748459.757
19766,320.3999939,2327136.664,4748459.757
19767,331.3999939,2327636.664,4748459.757
19768,313.5499878,2328136.664,4748459.757
19769,274.9100037,2328636.664,4748459.757
19770,258.4500122,2329136.664,4748459.757
19771,245.2200012,2329636.664,4748459.757
19772,239.3999939,2330136.664,4748459.757
19773,225.8099976,2330636.664,4748459.757
19774,226.8300018,2331136.664,4748459.757
19775,217.9900055,2331636.664,4748459.757
19776,217.3500061,2332136.664,4748459.757
19777,216.9199982,2332636.664,4748459.757
19778,217.0899963,2333136.664,4748459.757
19779,216.7599945,2333636.664,4748459.757
19780,216.8200073,2334136.664,4748459.757
19781,217.2100067,2334636.664,4748459.757
19782,219.7799988,2335136.664,4748459.757
19783,266.7399902,2335636.664,4748459.757
19784,332.519989,2336136.664,4748459.757
19785,414.6700134,2336636.664,4748459.757
19786,506.5899963,2337136.664,4748459.757
19787,543.210022,2337636.664,4748459.757
19788,709.2299805,2338136.664,4748459.757
19789,790,2338636.664,4748459.757
19790,962.5599976,2339136.664,4748459.757
19791,1151.939941,2339636.664,4748459.757
19792,1393.52002,2340136.664,4748459.757
19793,1298.319946,2340636.664,4748459.757
19794,1247.050049,2341136.664,4748459.757
19795,1132.280029,2341636.664,4748459.757
19796,1185.959961,2342136.664,4748459.757
19797,1186.910034,2342636.664,4748459.757
19798,1104.150024,2343136.664,4748459.757
19799,959.8099976,2343636.664,4748459.757
19800,899.8200073,2344136.664,4748459.757
19801,978.4500122,2344636.664,4748459.757
19802,957.4400024,2345136.664,4748459.757
19803,935.5499878,2345636.664,4748459.757
19804,1025.060059,2346136.664,4748459.757
19805,1026.329956,2346636.664,4748459.757
19806,897.289978,2347136.664,4748459.757
19807,853.6099853,2347636.664,4748459.757
19808,754.539978,2348136.664,4748459.757
19809,830.039978,2348636.664,4748459.757
19810,818.5900269,2349136.664,4748459.757
19811,758.8900147,2349636.664,4748459.757
19812,577.8800049,2350136.664,4748459.757
19813,475.8399963,2350636.664,4748459.757
19814,531.6699829,2351136.664,4748459.757
19815,542.6099853,2351636.664,4748459.757
19816,694.4199829,2352136.664,4748459.757
19817,851.2999878,2352636.664,4748459.757
19818,1053.25,2353136.664,4748459.757
19819,1064.530029,2353636.664,4748459.757
19820,1056.609985,2354136.664,4748459.757
19821,954.7199707,2354636.664,4748459.757
19822,639.3800049,2355136.664,4748459.757
19823,556.1799927,2356136.664,4748459.757
19824,709.2800293,2356636.664,4748459.757
19825,622.7399902,2357136.664,4748459.757
19826,560.75,2357636.664,4748459.757
19827,656.5700073,2358136.664,4748459.757
19828,594.7999878,2358636.664,4748459.757
19829,694.5,2359136.664,4748459.757
19830,775.9799805,2359636.664,4748459.757
19831,712.3499756,2360136.664,4748459.757
19832,563.5599976,2360636.664,4748459.757
19833,798.6099853,2361136.664,4748459.757
19834,780.3300171,2361636.664,4748459.757
19835,775.0200195,2362136.664,4748459.757
19836,843.1199951,2362636.664,4748459.757
19837,1025.680054,2363136.664,4748459.757
19838,1211.699951,2363636.664,4748459.757
19839,1142.26001,2364136.664,4748459.757
19840,1171.969971,2364636.664,4748459.757
19841,1236.76001,2365136.664,4748459.757
19842,1331.839966,2365636.664,4748459.757
19843,1266.329956,2366136.664,4748459.757
19844,614.7700195,2266136.664,4747959.757
19845,713.9099731,2266636.664,4747959.757
19846,775.8599853,2267136.664,4747959.757
19847,746.2999878,2267636.664,4747959.757
19848,689.8099976,2268136.664,4747959.757
19849,611.6300049,2268636.664,4747959.757
19850,601.1599731,2269136.664,4747959.757
19851,558.25,2269636.664,4747959.757
19852,499.9299927,2270136.664,4747959.757
19853,514.0599976,2270636.664,4747959.757
19854,469.9500122,2271136.664,4747959.757
19855,401.3200073,2271636.664,4747959.757
19856,351.9500122,2272136.664,4747959.757
19857,363.8900147,2272636.664,4747959.757
19858,325.3200073,2273136.664,4747959.757
19859,303.2200012,2273636.664,4747959.757
19860,276.9500122,2274136.664,4747959.757
19861,273.4299927,2274636.664,4747959.757
19862,247.4600067,2275136.664,4747959.757
19863,313.4200134,2275636.664,4747959.757
19864,260.2200012,2276136.664,4747959.757
19865,282.769989,2276636.664,4747959.757
19866,295.980011,2277136.664,4747959.757
19867,284.8800049,2277636.664,4747959.757
19868,255.1799927,2278136.664,4747959.757
19869,296.769989,2278636.664,4747959.757
19870,330.3699951,2279136.664,4747959.757
19871,343.6099853,2279636.664,4747959.757
19872,457.5100098,2280136.664,4747959.757
19873,449.730011,2280636.664,4747959.757
19874,411.730011,2281136.664,4747959.757
19875,451.0100098,2281636.664,4747959.757
19876,279.3699951,2282136.664,4747959.757
19877,219.2599945,2282636.664,4747959.757
19878,256.3800049,2283136.664,4747959.757
19879,355.8900147,2283636.664,4747959.757
19880,428.5,2284136.664,4747959.757
19881,373.4500122,2284636.664,4747959.757
19882,499.5899963,2285136.664,4747959.757
19883,497.5,2285636.664,4747959.757
19884,479.6199951,2286136.664,4747959.757
19885,472.1499939,2286636.664,4747959.757
19886,425.0700073,2287136.664,4747959.757
19887,537.460022,2287636.664,4747959.757
19888,524.9199829,2288136.664,4747959.757
19889,486.3999939,2288636.664,4747959.757
19890,519.0999756,2289136.664,4747959.757
19891,459.0899963,2289636.664,4747959.757
19892,537.8599853,2290136.664,4747959.757
19893,537.3400269,2290636.664,4747959.757
19894,577.8599853,2291136.664,4747959.757
19895,637.039978,2291636.664,4747959.757
19896,652.3900147,2292136.664,4747959.757
19897,671.9299927,2292636.664,4747959.757
19898,674.2800293,2293136.664,4747959.757
19899,585.4799805,2293636.664,4747959.757
19900,588.6900024,2294136.664,4747959.757
19901,540.7800293,2294636.664,4747959.757
19902,484.7600098,2295136.664,4747959.757
19903,438.9400024,2295636.664,4747959.757
19904,485.1199951,2296136.664,4747959.757
19905,465.0599976,2296636.664,4747959.757
19906,397.0100098,2297136.664,4747959.757
19907,429.8699951,2297636.664,4747959.757
19908,443.5400085,2298136.664,4747959.757
19909,360.75,2298636.664,4747959.757
19910,395.6799927,2299136.664,4747959.757
19911,474.6900024,2299636.664,4747959.757
19912,400.4299927,2300136.664,4747959.757
19913,412.4100037,2300636.664,4747959.757
19914,392.3299866,2301136.664,4747959.757
19915,367.2999878,2301636.664,4747959.757
19916,321.9599915,2302136.664,4747959.757
19917,289.4200134,2302636.664,4747959.757
19918,250.699997,2303136.664,4747959.757
19919,201.6699982,2303636.664,4747959.757
19920,188.4400024,2304136.664,4747959.757
19921,179.0599976,2304636.664,4747959.757
19922,191.6100006,2305136.664,4747959.757
19923,191.2799988,2305636.664,4747959.757
19924,173.6199951,2306136.664,4747959.757
19925,157.8600006,2306636.664,4747959.757
19926,149.5700073,2307136.664,4747959.757
19927,152.9700012,2307636.664,4747959.757
19928,169.0599976,2308136.664,4747959.757
19929,208.2599945,2308636.664,4747959.757
19930,273.5,2309136.664,4747959.757
19931,327.0899963,2309636.664,4747959.757
19932,251.7400055,2310136.664,4747959.757
19933,238.2100067,2310636.664,4747959.757
19934,234.1199951,2311136.664,4747959.757
19935,289.1600037,2311636.664,4747959.757
19936,337.480011,2312136.664,4747959.757
19937,440.2200012,2312636.664,4747959.757
19938,506.2399902,2313136.664,4747959.757
19939,505.7900085,2313636.664,4747959.757
19940,518.6599731,2314136.664,4747959.757
19941,557.6400147,2314636.664,4747959.757
19942,586.5900269,2315136.664,4747959.757
19943,576.210022,2315636.664,4747959.757
19944,485.1300049,2316136.664,4747959.757
19945,464.2099915,2316636.664,4747959.757
19946,420.4400024,2317136.664,4747959.757
19947,358.5400085,2317636.664,4747959.757
19948,320.4299927,2318136.664,4747959.757
19949,317.4200134,2318636.664,4747959.757
19950,323,2319136.664,4747959.757
19951,335.4700012,2319636.664,4747959.757
19952,323.7600098,2320136.664,4747959.757
19953,318.7099915,2320636.664,4747959.757
19954,322.8099976,2321136.664,4747959.757
19955,341.6000061,2321636.664,4747959.757
19956,337.5100098,2322136.664,4747959.757
19957,324.0599976,2322636.664,4747959.757
19958,343.480011,2323136.664,4747959.757
19959,336.5499878,2323636.664,4747959.757
19960,335.480011,2324136.664,4747959.757
19961,321.0299988,2324636.664,4747959.757
19962,335.9700012,2325136.664,4747959.757
19963,325.4599915,2325636.664,4747959.757
19964,331.9599915,2326136.664,4747959.757
19965,317.4700012,2326636.664,4747959.757
19966,331.3099976,2327136.664,4747959.757
19967,333.6000061,2327636.664,4747959.757
19968,284.2399902,2328136.664,4747959.757
19969,283.7900085,2328636.664,4747959.757
19970,247.3200073,2329136.664,4747959.757
19971,261.2000122,2329636.664,4747959.757
19972,238.6600037,2330136.664,4747959.757
19973,228.4900055,2330636.664,4747959.757
19974,221,2331136.664,4747959.757
19975,219.3899994,2331636.664,4747959.757
19976,218.7299957,2332136.664,4747959.757
19977,218.3899994,2332636.664,4747959.757
19978,218.1699982,2333136.664,4747959.757
19979,217.8699951,2333636.664,4747959.757
19980,217.9700012,2334136.664,4747959.757
19981,218.0700073,2334636.664,4747959.757
19982,219.8200073,2335136.664,4747959.757
19983,246.3999939,2335636.664,4747959.757
19984,297.0100098,2336136.664,4747959.757
19985,396.6000061,2336636.664,4747959.757
19986,511.1700134,2337136.664,4747959.757
19987,665.3099976,2337636.664,4747959.757
19988,857.1799927,2338136.664,4747959.757
19989,945.8699951,2338636.664,4747959.757
19990,1082.439941,2339136.664,4747959.757
19991,1156.25,2339636.664,4747959.757
19992,1365.410034,2340136.664,4747959.757
19993,1303.060059,2340636.664,4747959.757
19994,1142.339966,2341136.664,4747959.757
19995,1071.449951,2341636.664,4747959.757
19996,1069.069946,2342136.664,4747959.757
19997,1237.280029,2342636.664,4747959.757
19998,1236.579956,2343136.664,4747959.757
19999,1080.849976,2343636.664,4747959.757
20000,917.1699829,2344136.664,4747959.757
20001,1015.090027,2344636.664,4747959.757
20002,1031.579956,2345136.664,4747959.757
20003,1007.619995,2345636.664,4747959.757
20004,1006.909973,2346136.664,4747959.757
20005,898.4199829,2346636.664,4747959.757
20006,911.0999756,2347136.664,4747959.757
20007,891.7199707,2347636.664,4747959.757
20008,712.6900024,2348136.664,4747959.757
20009,596.210022,2348636.664,4747959.757
20010,584.4699707,2349136.664,4747959.757
20011,536.2999878,2349636.664,4747959.757
20012,526.7600098,2350136.664,4747959.757
20013,452.0799866,2350636.664,4747959.757
20014,505.8599853,2351136.664,4747959.757
20015,609.1799927,2351636.664,4747959.757
20016,723.7399902,2352136.664,4747959.757
20017,889.75,2352636.664,4747959.757
20018,1112.51001,2353136.664,4747959.757
20019,1089.790039,2353636.664,4747959.757
20020,987.2299805,2354136.664,4747959.757
20021,756.8900147,2354636.664,4747959.757
20022,525.7700195,2355136.664,4747959.757
20023,529.4500122,2355636.664,4747959.757
20024,646.5599976,2356136.664,4747959.757
20025,791.0200195,2356636.664,4747959.757
20026,718.5,2357136.664,4747959.757
20027,621.2399902,2357636.664,4747959.757
20028,643.8499756,2358136.664,4747959.757
20029,775.8200073,2358636.664,4747959.757
20030,816.9699707,2359136.664,4747959.757
20031,790.75,2359636.664,4747959.757
20032,800.6199951,2360136.664,4747959.757
20033,670.5700073,2360636.664,4747959.757
20034,574.7700195,2361136.664,4747959.757
20035,621.1300049,2361636.664,4747959.757
20036,781.4400024,2362136.664,4747959.757
20037,918.5,2362636.664,4747959.757
20038,1035.890015,2363136.664,4747959.757
20039,1104.25,2363636.664,4747959.757
20040,1254.910034,2364136.664,4747959.757
20041,1213.400024,2364636.664,4747959.757
20042,1184.98999,2365136.664,4747959.757
20043,1093.089966,2365636.664,4747959.757
20044,1128.459961,2366136.664,4747959.757
20045,1280.069946,2366636.664,4747959.757
20046,636.1099853,2266136.664,4747459.757
20047,644.1400147,2266636.664,4747459.757
20048,720.9799805,2267136.664,4747459.757
20049,752.2600098,2267636.664,4747459.757
20050,635.460022,2268136.664,4747459.757
20051,586.4699707,2268636.664,4747459.757
20052,572.3200073,2269136.664,4747459.757
20053,596.460022,2269636.664,4747459.757
20054,592.3200073,2270136.664,4747459.757
20055,519.0900269,2270636.664,4747459.757
20056,497.2200012,2271136.664,4747459.757
20057,422.6900024,2271636.664,4747459.757
20058,366.1099853,2272136.664,4747459.757
